,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes
29,3Fp17gfxNi4,[돈을말하다 시즌2] 일하는 집을 만들어라! 부동산 입지 분석 전문가 훨훨의 돈이야기!,26,1891,35,0,,2021-03-15 23:28:20+00:00,1089744.36,882,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",-0.48223945185719436,0.4117647058823529,432.46972222222223,1097815.26769415,0.001722512025153243
30,Er_fK1WNWmg,[돈을말하다 시즌2]세계를 놀래킨 한복 정장 디자이너! 그 의 돈을 말하다,26,1162,23,0,,2021-03-30 01:27:33+00:00,1069465.15,820,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",-0.5479624954922466,0.058823529411764705,337.9869444444444,1077536.0510274833,0.0010783861931041438
31,3T9R0XLP2RM,[돈을말하다 시즌2] 재테크로 밸런스게임 ㄱㄱ? 사회초년생 N년차들의 돈 모으는 이야기!,26,11682,23,0,,2021-04-28 06:40:58+00:00,1027391.73,379,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.4004688063469167,0.058823529411764705,701.2236111111112,1035462.6343608167,0.011281913622321303
32,7sWFvGtoXF4,[돈을말하다 시즌2] 20대의 플렉스 소비란 이런 것? 사회초년생 N년차들의 돈 쓰는 이야기!,26,10945,12,0,,2021-05-03 02:39:40+00:00,1020433.03,430,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.33402452217814643,-0.2647058823529412,115.97833333333334,1028503.9343608167,0.010641670521952818
33,sMF0c3r-39s,[돈을말하다 시즌2] 쓰레기로 이룬 덕업일치! 제로웨이스트샵 알맹상점 대표의 돈 이야기!,26,10820,16,0,,2021-05-28 09:27:28+00:00,984025.22,824,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.32275513883880275,-0.14705882352941177,606.7966666666666,992096.1343608167,0.010906201148511744
34,otDGotNXfuA,[돈을말하다 시즌2] 히피펌 만큼은 진심인 6년차 미용사 월급 공개! 헤어 디자이너의 돈을 말하다,26,11043,16,0,,2021-06-03 06:59:27+00:00,975533.24,834,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.34285971871619186,-0.14705882352941177,141.53305555555556,983604.1510274834,0.011227077466544203
35,9FatWG6SMLs,[돈을말하다 시즌2] 대기업 출신 인스타그램 인기웹툰 몽냥툰 작가 이수경! 인스타툰 일러스트레이터의 돈을 말하다,26,10749,20,0,,2021-06-23 07:21:28+00:00,946711.22,765,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.3163541291020555,-0.029411764705882353,480.36694444444447,954782.1343608167,0.011258065702282927
36,NDbIkfk6k94,[돈을말하다 시즌2] 변호사에 아트테크 전문가까지? 요즘 뜨는 재테크  취미에서 시작해 억대 수익 낸 예술품 투자전문가 윤보형 변호사의 돈을 말하다,26,2357,44,0,,2021-07-05 08:16:23+00:00,929376.3,789,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",-0.44022719076812117,0.6764705882352942,288.91527777777776,937447.21769415,0.002514274889841308
37,eAJY0OGPA6g,[돈을말하다 시즌2] 노숙자에서 연매출 20억?! 아이디어 하나로 인생역전 된 발명왕 김근형 대표의 돈을 말하다,26,1396,24,0,,2021-07-20 01:30:08+00:00,908182.55,779,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",-0.5268662098809953,0.08823529411764706,353.2291666666667,916253.46769415,0.0015235958708163838
38,lgsfE2lvoaQ,[돈을말하다 시즌2] 통역계의 페이커?! 롤드컵에서 알파고급 통역 실력 선보인 e스포츠 통역사 박지선의 돈을 말하다,26,1941,37,0,,2021-07-28 01:42:30+00:00,896650.18,787,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",-0.4777316985214569,0.47058823529411764,192.2061111111111,904721.1010274834,0.002145412545143055
39,soxGeEM-8Ok,[돈을말하다 시즌3] 우리가 꿈꾸는 장래희망? 2030세대의 ‘진로’ 고민을 말하다,26,6095,11,0,,2021-08-24 01:55:25+00:00,857757.26,866,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",-0.10322755138838803,-0.29411764705882354,648.2152777777778,865828.1843608167,0.007039502883010828
40,nf5IY7HzQBo,[돈을말하다 시즌3] 적성과 진로에 맞춘 취미?! 2030세대의 ‘취미 생활’ 고민을 말하다,26,6000,8,0,,2021-09-01 00:20:06+00:00,846332.58,884,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",-0.11179228272628922,-0.38235294117647056,190.4113888888889,854403.5010274834,0.007022443134636687
41,E1oiOX4F4vY,[돈을말하다 시즌3] 직장인이라면 재테크는 못참지! 2030세대의 ‘소비습관’ 고민을 말하다,26,7102,27,0,,2021-09-13 07:01:54+00:00,828650.78,866,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",-0.012441399206635412,0.17647058823529413,294.69666666666666,836721.7010274833,0.008487887897826526
42,bscq9qbTHBQ,[돈을말하다 시즌3] 취업  회사 적응 너도 할 수 있어! 승무원이 체질인 2030세대의 ‘회사생활’ 고민을 말하다,26,991,15,0,,2021-09-30 00:23:14+00:00,804569.44,891,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",-0.5633790119004688,-0.17647058823529413,401.35555555555555,812640.3676941501,0.0012194816297545514
43,LzXFU8TrQl4,[돈을말하다 시즌3] 결혼을 결심하는 순간은 돈? 우리 세대의 현실  2030세대의 ‘결혼’ 고민을 말하다,26,6115,10,0,,2021-10-14 02:39:40+00:00,784273.01,878,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",-0.10142445005409303,-0.3235294117647059,338.2738888888889,792343.9343608167,0.007717608143151832
44,v6Sybo56Fjo,[돈을말하다 시즌3] 프로 고민 상담러들의 인간관계 스트레스 극복 비결! 2030세대의 ‘대인관계’ 고민을 말하다,26,6594,10,0,,2021-10-26 23:00:31+00:00,765772.16,904,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",-0.058240173097728096,-0.3235294117647059,308.3475,773843.0843608167,0.008521107357890972
45,cDOhBaWJESA,[돈을말하다 시즌3] 고생했어 나의 20대! 30살엔 어떤 어른이 될까? 2030세대의 ‘서른이란’ 고민을 말하다,26,6633,21,0,,2021-11-12 06:55:21+00:00,742257.32,855,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",-0.054724125495852864,0.0,391.9138888888889,750328.2510274834,0.008840130957240264
46,_TSt1z4OCr4,[돈을말하다 시즌3] 어디까지 해봤니...? 알바 만렙의 기상천외 썰! 2030세대의 ‘아르바이트’ 고민을 말하다,26,6541,12,0,,2021-11-29 01:44:29+00:00,718088.19,847,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",-0.06301839163360981,-0.2647058823529412,402.81888888888886,726159.1176941501,0.009007667659355886
47,-Li6XUXo1LU,[돈을말하다 시즌3] 20대가 말하는 인생의 성공은? 2030세대의 ‘성공의 기준’ 고민을 말하다,26,16216,6,0,,2021-12-22 23:00:00+00:00,683692.67,869,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.8092318788315903,-0.4411764705882353,573.2586111111111,691763.6010274834,0.023441534038382787
48,IRwk0E7KglY,[돈을말하다 시즌3] 20대에게 패션보다 중요한 것들? 2030세대의 ‘패션’ 고민을 말하다,20,13821,9,0,,2022-01-10 02:13:20+00:00,657579.33,781,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.5933104940497655,-0.35294117647058826,435.22222222222223,665650.26769415,0.02076315547483624
49,I3Jjj_y201o,[돈을말하다 시즌4] 돈 모으는 게 가장 쉬웠어요! 돈을 수호하는 ESTJ,26,33330,31,0,,2022-04-04 23:07:06+00:00,535365.56,566,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",2.352145690587811,0.29411764705882354,2036.8961111111112,543436.5010274833,0.06133191262821413
50,vj_em1SW5pY,[돈을말하다 시즌4] 일도 돈도 하고 싶은 건 한다! 재기발랄 활동가 ENFP,26,20168,53,0,,2022-04-06 09:22:49+00:00,533309.85,592,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",1.1655247024882798,0.9411764705882353,34.261944444444445,541380.7843608166,0.03725289220194882
51,_misXPZ1-Es,[돈을말하다 시즌4] 돈은 행복을 나누기 위한 수단! 정의로운 사회운동가 ENFJ,26,19464,10,0,,2022-04-14 23:00:18+00:00,520972.36,573,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",1.1020555355210964,-0.3235294117647059,205.62472222222223,529043.3010274833,0.036790939346926656
52,izCC84HT_eo,[돈을말하다 시즌4] 쓸 때도 모을 때도 심사숙고! 선의의 옹호자 INFJ,26,18888,17,0,,2022-04-18 23:00:31+00:00,515212.14,733,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",1.0501262170934007,-0.11764705882352941,96.00361111111111,523283.08436081663,0.03609518550188077
53,TBuKgltd1H4,[돈을말하다 시즌4] 돈은 삶의 수단일 뿐! 용감한 수호자 ISFJ,26,22922,39,0,,2022-05-04 09:00:09+00:00,493012.51,582,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",1.4138117562206995,0.5294117647058824,369.9938888888889,501083.45102748333,0.04574487533563103
54,BzLIkY0Vm-M,[돈을말하다 시즌4] 소비도 Feel 충만하게! 호기심 많은 예술가 ISFP,26,18244,26,0,,2022-05-17 00:00:50+00:00,474831.82,611,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.992066354129102,0.14705882352941177,303.0113888888889,482902.76769415,0.03777986215965316
55,wafjskaZP8w,[돈을말하다 시즌4] 새벽감성으로 쇼핑합니다! 열정적인 중재자 INFP,26,17678,12,0,,2022-05-24 23:00:22+00:00,463372.29,608,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.9410385863685539,-0.2647058823529412,190.9922222222222,471443.23436081666,0.03749762158315381
56,WUcVJPK8sbA,[돈을말하다 시즌4] 전략과 논리로 승부! 대담한 통솔자 ENTJ,26,13552,13,0,,2022-06-22 23:00:22+00:00,421612.29,640,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.5690587811034981,-0.23529411764705882,696.0,429683.23436081666,0.031539513102389324
57,iSyePW4LeU0,[돈을말하다 시즌4] 일단 경험하고 봅시다! 모험을 즐기는 사업가 ESTP,26,13879,12,0,,2022-06-29 00:11:58+00:00,412900.69,589,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.5985394879192211,-0.2647058823529412,145.19333333333333,420971.6343608166,0.03296896718723868
58,1aApHac3btc,[돈을말하다 시즌4] 저축도 책임을 다하자! 청렴결백한 논리주의자 ISTJ,26,13655,9,0,,2022-07-14 00:43:33+00:00,391269.1,740,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.5783447529751172,-0.35294117647058826,360.5263888888889,399340.0510274833,0.03419391559866415
59,kdSikb8bh8E,[돈을말하다 시즌4] 적금은 나의 취미! 사교적인 외교관 ESFJ,26,13832,10,0,,2022-07-14 23:00:15+00:00,389932.4,653,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.5943021997836279,-0.3235294117647059,22.278333333333332,398003.3510274833,0.03475347623152263
60,Hr2DAEOTHIw,[돈을말하다 시즌4] N잡러의 N테크! 만능재주꾼 ISTP,26,14740,9,0,,2022-07-21 02:21:34+00:00,381091.08,516,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.6761630003606203,-0.35294117647058826,147.3552777777778,389162.03436081664,0.03787625384426276
61,5JJCikJIQME,[돈을말하다 시즌4] 꾸준함은 자신 있어요! 용의주도한 전략가 INTJ,10,7391,9,0,,2022-08-22 23:00:01+00:00,333772.63,551,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.013613415073927155,-0.35294117647058826,788.6408333333334,341843.58436081663,0.021620999597871008
62,9EyL3wUcXwI,[돈을말하다 시즌4] 나의 성실함은 나태에서 온다! 논리적인 사색가 INTP,10,7128,7,0,,2022-09-01 23:00:03+00:00,319372.59,625,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",-0.01009736747205193,-0.4117647058823529,240.00055555555556,327443.5510274833,0.021768637609850882
63,MCMUvv_u0Bs,[돈을말하다 시즌4] 돈을 잘 쓰는 것도 중요해요! 뜨거운 논쟁을 즐기는 변론가 ENTP,10,7994,12,0,,2022-09-05 23:00:06+00:00,313612.54,573,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.06797692030292102,-0.2647058823529412,96.00083333333333,321683.5010274833,0.024850512924867185
64,P8gq-hM63g8,[돈을말하다 시즌4] 소비 만렙  직장생활도 만렙! 자유로운 영혼의 연예인 ESFP,26,7803,9,0,,2022-10-12 23:00:09+00:00,260332.49,606,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.050757302560403894,-0.35294117647058826,888.0008333333334,268403.45102748333,0.029071906378733584
65,uLF-aoHF7SM,[돈을말하다 시즌4] 논리적인 진지꼰대 INTJ vs 흥넘치는 요즘애들 ENFP,27,8086,13,0,,2022-10-23 23:00:20+00:00,244492.31,485,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.07627118644067797,-0.23529411764705882,264.00305555555553,252563.26769415,0.032015740348244205
66,EQvMrfqAmj4,[돈을말하다 시즌4] 계획적인 사랑꾼 ENFJ & 사랑을 꿈꾸는 로맨티스트 INFP,27,8676,15,0,,2022-10-28 06:58:23+00:00,238254.25,520,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.1294626758023801,-0.17647058823529413,103.9675,246325.21769415,0.03522172874225393
67,SpyGrOXaQAM,[돈을말하다 시즌4] 목표를 향해 꾸준히 전진! 인내심 대장 INFJ,27,7259,12,0,,2022-11-28 23:00:11+00:00,192652.45,636,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.001712946267580238,-0.2647058823529412,760.03,200723.41769415,0.036164190921962165
68,MRV-diZZy3w,[돈을말하다 시즌4] 모든 지출에는 계획이 있다! 사교적인 공감왕 ENFJ,26,7810,9,0,,2022-12-02 01:09:03+00:00,188203.58,481,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",0.05138838802740714,-0.35294117647058826,74.14777777777778,196274.55102748334,0.039791200433857594
69,fOCoKeg2GSk,[돈을말하다 시즌4] 실용적인 소비에 만족을 느껴요! 겉차속따 양털같은 ISFP,26,4251,4,0,,2022-12-13 23:00:21+00:00,171052.28,510,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",-0.26947349441038587,-0.5,285.855,179123.25102748335,0.023732262426097647
70,eY0PiLZuvzU,[돈을말하다 시즌4] 성취하는 만큼 FLEX! 열정 품은 앵무새 ENTP,26,4908,10,0,,2022-12-30 01:48:22+00:00,147844.26,458,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', 'HanaOneQ']",-0.21024161557879553,-0.3235294117647059,386.80027777777775,155915.23436081668,0.031478642995475224
